entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen,fecha_de_recepcion_de,fecha_de_apertura_efectiva,fecha_de_publicacion_fase_2,fecha_de_apertura_de_respuesta,fecha_adjudicacion,fecha_de_publicacion
SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE CONTRATACION PUBLICA,890399011,Valle del Cauca,No Definido,Territorial,Centralizada,CO1.REQ.3084116,4135.010.32.1.127-2022,701462152,CO1.BDOS.3001373,Prestador de servicios profesionales y de apoyo a la gestión,Prestar los servicios profesionales con el fin de brindar soporte a las actividades adelantadas en el Departamento Administrativo de Contratación Pública.,Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,30324000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),Cali,Departamento Administrativo de Contratación Pública,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111501,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3005348'},701462152,Presentación de oferta,,,,,,
GOBERNACION DE CALDAS,890801052,Caldas,No Definido,Territorial,Centralizada,CO1.REQ.3081239,CD-SI-1008-2022,700613011,CO1.BDOS.2998833,Aunar esfuerzos para el sostenimiento y Conservación Rutinaria Manual de las vias departamentales del municipio de Pensilvania  con una longitud total de  127  kms,Aunar esfuerzos para el sostenimiento y Conservación Rutinaria Manual de las vias departamentales del municipio de Pensilvania  con una longitud total de  127  kms  de orden Departamental de acuerdo con las especificaciones técnicas que hacen parte integral del Convenio.,Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,280414482,Contratación Directa (con ofertas),Contratos o convenios Interadministrativos (con valor),5,Mes(es),Manizales,SECRETARIA DE INFRAESTRUCTURA (SI),1,1,1,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1363327,702376922,Caldas,Pensilvania,280414482,Cesar Alberto Gomez Bueno,MUNICIPIO DE PENSILVANIA,890801137,V1.72141000,Abierto,Obra,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3003780'},700613011,Adjudicado,2022-07-08T00:00:00.000,2022-07-01T00:00:00.000,,,2022-07-11T00:00:00.000,
SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,900958564,Distrito Capital de Bogotá,Bogotá,Territorial,Descentralizada,CO1.REQ.3084354,EM 155-2022,702730482,CO1.BDOS.3001719,NEVERAS PARA FARMACIA,NEVERAS PARA FARMACIA,Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,0,Solicitud de información a los Proveedores,No,1,Mes(es),Bogotá,DIRECCIÓN  DE CONTRATACIÓN,639,0,14,0,3,0,0,3,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.24131600,Abierto,No,No Definido,"V124131500, V141103000, V141112200, V152141501, V152141509",{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3004869'},702730482,Presentación de oferta,2022-07-06T00:00:00.000,2022-07-01T00:00:00.000,,,,
GOBERNACIÓN DEPARTAMENTO DEL PUTUMAYO,800094164,Putumayo,Mocoa,Territorial,Centralizada,CO1.REQ.3083403,SPD-CD-863-2022,702475393,CO1.BDOS.3000500,CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES- EDGAR MUÑOZ,"CONTRATO DE PRESTACIÓN DE SERVICIOS PROFESIONALES DE UN INGENIERO SANITARIO Y AMBIENTAL, COMO APOYO AL MECANISMO DEPARTAMENTAL DE VIABILIZACION DE PROYECTOS",Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,26930370,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),Mocoa,CONTRATACIÓN SECRETARIA DE SERVICIOS ADTVOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,V180111614,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3004123'},702475393,Presentación de oferta,,,,,,
MUNICIPIO DE EL SANTUARIO ANTIOQUIA,890983813,Antioquia,El Santuario,Territorial,Centralizada,CO1.REQ.3083142,CD.265.2022,700537129,CO1.BDOS.2999654,APOYO A LA GESTIÓN PARRA LA VIGILANCIA DE PREDIOS,APOYO A LA GESTIÓN EN LA IMPLEMENTACION DE ACCIONES DE VIGILANCIA Y CONTROL DE LOS PREDIOS PÚBLICOS DE IMPORTANCIA ESTRATÉGICA ADQUIRIDOS PARA LA PROTECCIÓN DE LAS FUENTES DE AGUA Y APOYO EN LOS PROGRAMAS AMBIENTALES DE LA SECRETARIA DE OBRAS PÚBLICAS Y MEDIO AMBIENTE DEL MUNICIPIO DE EL SANTUARIO,Fase de ofertas,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,6666667,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),El Santuario,SECRETARIA DE OBRAS PÚBLICAS Y MEDIO AMBIENTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.94131503,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3004973'},700537129,Fase de ofertas,,,,,,
FABRICA DE LICORES DEL TOLIMA,890704763,Tolima,Ibagué,Territorial,Centralizada,CO1.REQ.3083633,FLT-CD-208-2022,704561703,CO1.BDOS.3001119,PRESTACION DE SERVICIOS,CONTRATAR LA PRESTACION DE SERVICIOS PROFESIONALES DE UN (A) ABOGADO (A) PARA REALIZAR LA ACTUALIZACION DE LOS ESTATUTOS   DE LA FABRICA DE LICORES DEL TOLIMA,Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,20000000,Contratación directa,Servicios profesionales y apoyo a la gestión,15,día(s),Ibagué,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3004317'},704561703,Presentación de oferta,,,,,,
Municipio de Montenegro--,890000858,Quindío,Montenegro,Territorial,Centralizada,CO1.REQ.3085471,CD-PSA-222-2022,703030957,CO1.BDOS.3003123,PRESTAR SERVICIOS DE APOYO A LA GESTION EN LA INSPECCION DE POLICIA; BRINDANDO APOYO EN LAS ACTIVIDADES REFERENTE A LOS PROCESOS QUE SE ADELANTAN EN VIRTUD D ELA LEY 1801 DE 2016; ASI COMO BRINDAR APO,"PRESTAR SERVICIOS DE APOYO A LA GESTION EN LA INSPECCION DE POLICIA, BRINDANDO APOYO EN LAS ACTIVIDADES REFERENTE A LOS PROCESOS QUE SE ADELANTAN EN VIRTUD DE LA LEY 1801 DE 2016, ASI COMO BRINDAR APOYO A LAS ACTIVIDADES RELATIVAS AL PROGRAMA FORTALECIMIENTO DE LA CONVIVIENCIA Y LA SEGURIDAD CIUDADANA DEL MUNICIPIO DE MONTENEGRO",Fase de ofertas,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,7400000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),Montenegro,Secretaría de Gobierno,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3006360'},703030957,Fase de ofertas,,,,,,
MUNICIPIO DE MONTERIA,800096734,Córdoba,Montería,Territorial,Centralizada,CO1.REQ.3085139,LP-SEM-018-2022 (Presentación de oferta),702923731,CO1.BDOS.2972504,PROGRAMA DE ALIMENTACION ESCOLAR  PAE DIRIGIDO A NIÑOS NIÑAS JOVENES Y ADOLECENTES DE LAS INSTITUCIONES EDUCATIVAS OFICIALES FOCALIZADAS DE MONTERÍA DE ACUERDO CON LOS LINEAMINETOS TECNICOS ADMINISTRA,PROGRAMA DE ALIMENTACION ESCOLAR  PAE DIRIGIDO A NIÑOS NIÑAS JOVENES Y ADOLECENTES DE LAS INSTITUCIONES EDUCATIVAS OFICIALES FOCALIZADAS DE MONTERÍA DE ACUERDO CON LOS LINEAMINETOS TECNICOS ADMINISTRATIVOS LOS ESTANDERES Y LAS CONDICIONES MINIMAS DEL PROGRAMA DE ALIMENTACION ESCOLAR  PAE DEFINIDOS POR LA UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACION ESCOLAR ALIMENTOS PARA APRENDER UAPA A TRAVES DE LA RESOLUCION 00335 DEL 23 DE DICIEMBRE DE 2021,Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,9655106719,Licitación pública,Ley 1150 de 2007,60,día(s),Montería,UC - SECRETARIA DE EDUCACION,0,0,22,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1384837,704989136,No Definido,No Definido,9649661421,MARIA ANGELICA NEGRETE ARRAZOLA,CORPORACION REGIONAL PARA LA CONSTRUCCION SOCIAL,No Definido,V1.85151600,Cerrado,Suministros,No Definido,V193131600,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3005969'},702923731,Adjudicado,2022-07-28T00:00:00.000,2022-07-28T00:00:00.000,,2022-07-28T00:00:00.000,2022-08-18T00:00:00.000,
Institución Universitaria Pascual Bravo COMPRADOR,8909801583,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.3085026,PS-1488 DE 2022,712721034,CO1.BDOS.3002518,Prestación de Servicios Profesionales,"Prestación de Servicios Profesionales como contratista independiente sin vínculo laboral por su propia cuenta y riesgo, para apoyar la gestión de programas y proyectos de la Secretaría de Cultura Ciudadana, en cumplimiento de las obligaciones contraídas en el contrato interadministrativo 4600089199 de 2021, celebrado entre el Municipio de Medellín - Secretaría de Cultura Ciudadana y la Institución Universitaria Pascual Bravo.",Fase de ofertas,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,6271607,Contratación directa,Servicios profesionales y apoyo a la gestión,32,día(s),Medellín,PITS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3005814'},712721034,Fase de ofertas,,,,,,
CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL,899999073,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.3084513,CDR-AR027-22,701177164,CO1.BDOS.3001693,ARRENDAMIENTO INMUEBLE -ESPACIO,ARRENDAMIENTO DE AREAS FISICAS DE LA CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL (ESPACIOS COMERCIALES),Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,19107497,Contratación directa,Arrendamiento de inmuebles,12,Mes(es),Bogotá,GRUPO DE ADQUISICIONES,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80131500,Abierto,Arrendamiento de inmuebles,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3004787'},701177164,Presentación de oferta,,,,,,
CONTRALORIA DEPARTAMENTAL DEL TOLIMA,890706847,Tolima,Ibagué,Territorial,Centralizada,CO1.REQ.3082059,CD-044-2022,703957241,CO1.BDOS.2999542,PRESTACION DE SERVICIOS PROFESIONALES,"CONTRATAR LA PRESTACIÓN DE SERVICIOS DE UN PROFESIONAL EN EL ÁREA DE LAS CIENCIAS ECONÓMICAS Y ADMINISTRATIVAS PARA QUE ACOMPAÑE Y ASESORE A LA DIRECCIÓN TÉCNICA DE PLANEACIÓN DE LA CONTRALORÍA DEPARTAMENTAL DEL TOLIMA, EN EL DESARROLLO DE LAS ACTIVIDADES RELACIONADAS CON EL OBSERVATORIO DE CONTROL FISCAL PARA LA PARTICIPACIÓN CIUDADANA",Fase de ofertas,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,15000000,Contratación directa,Servicios profesionales y apoyo a la gestión,5,Mes(es),Ibagué,CONTRATACION CDT,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3003906'},703957241,Fase de ofertas,,,,,,
INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,800194096,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.3083083,6700024460,700774011,CO1.BDOS.3000679,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN EN TAQUILLAS Y GUARDARROPAS; DE LAS PISCINAS Y FUENTES DE AGUA ADMINISTRADAS POR EL INDER.,"PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN EN TAQUILLAS Y GUARDARROPAS, DE LAS PISCINAS Y FUENTES DE AGUA ADMINISTRADAS POR EL INDER.",Fase de ofertas,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,11093333,Contratación directa,Servicios profesionales y apoyo a la gestión,160,día(s),Medellín,SUBDIRECCION DE ESCENARIOS DEPORTIVOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3003897'},700774011,Fase de ofertas,,,,,,
MUNICIPIO DE PAMPLONA,800007652,Norte de Santander,Pamplona,Nacional,Descentralizada,CO1.REQ.3084091,CPS-AP-219-2022,704972165,CO1.BDOS.3001804,PRESTACION DE SERVICIOS PROFESIONALES TENDIENTES AL MANEJO CONTABLE DEL MUNICIPIO DE PAMPLONA (NS),PRESTACION DE SERVICIOS PROFESIONALES TENDIENTES AL MANEJO CONTABLE DEL MUNICIPIO DE PAMPLONA (NS),Fase de ofertas,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,22200000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),No Aplica,OFICINA JURIDICA PAMPLONA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3004770'},704972165,Fase de ofertas,,,,,,
COMANDO AEREO DE MANTENIMIENTO,800141641,Cundinamarca,Madrid,Nacional,Centralizada,CO1.REQ.3083020,022-00-M-CAMAN-GRUAI-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),701967184,CO1.BDOS.2949358,PRESTACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO DEL EQUIPO TERRESTRE DE APOYO AERONÁUTICO Y EQUIPO INDUSTRIAL GRUTE GRUAI CMC  (Manifestación de interés (Menor Cuantía)),"PRESTACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO DEL EQUIPO TERRESTRE DE APOYO AERONÁUTICO Y EQUIPO INDUSTRIAL GRUTE GRUAI CMC PERTENECIENTES A LOS TALLERES: ART, CELOG, CMC, ETAA, PT6, T-53, TARM, TCOC, TDIN, TELE, TELQ, TEXT, TFUN, THEL, THEP, THID, TINS, TIO3, TLAM, TLIAN, TLIM, TMAQ, TMAT, TPE-331, TPIN, TRAD, TSOL DEL CAMAN SEGÚN FICHA TÉCNICA",Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,510210604,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,105,día(s),No Aplica,CAMAN,14,14,60,0,2,0,0,2,8,Seleccionado,70,Si,CO1.AWD.1372801,718093255,No Definido,Bogotá,8674700,JOHANNA GOMEZ SIERRA,UT FFMM 2022,No Definido,V1.76111605,Cerrado,Prestación de servicios,No Definido,"V172151207, V172151800, V172152100, V172154100, V172154501, V173152100, V173152101, V173152106, V178181500, V178181800, V178181900",{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3005977'},701967184,Adjudicado,2022-07-12T00:00:00.000,2022-07-12T00:00:00.000,,2022-07-12T00:00:00.000,2022-08-10T00:00:00.000,
(Secretaría Distrital de Integración Social),8999990619,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.3080199,SDIS-CPS-285193-2022,702271321,CO1.BDOS.2998130,PRESTAR SERVICIOS PROFESIONALES PARA REALIZAR LA ATENCION A LA  PRIMERA INFANCIA EN LA UNIDAD ASIGNADA; PARA  EL  SERVICIO DE EDUCACION INICIAL CON ENFOQUE DE ATENCION INTEGRAL DE LA SDIS EN EL MARCO,"PRESTAR SERVICIOS PROFESIONALES PARA REALIZAR LA ATENCION A LA  PRIMERA INFANCIA EN LA UNIDAD ASIGNADA, PARA 
EL  SERVICIO DE EDUCACION INICIAL CON ENFOQUE DE ATENCION INTEGRAL DE LA SDIS EN EL MARCO DEL SISTEMA DISTRITAL 
DE CUIDADO",Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,17055433,Contratación directa,Servicios profesionales y apoyo a la gestión,157,día(s),Bogotá,SUBDIRECCION DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3006903'},702271321,Presentación de oferta,,,,,,
REGIONAL DE ASEGURAMIENTO EN SALUD No.7,900407224,Meta,Villavicencio,Nacional,Centralizada,CO1.REQ.3079139,PN RASES No 7 MIC 063 2022,702313123,CO1.BDOS.2995517,PRESTACIÓN DE LOS SERVICIOS DE MEDICINA ESPECIALIZADA EN ALERGOLOGÍA CLÍNICA Y EXÁMENES ESPECIALIZADOS DE GENÉTICA DE LABORATORIO,"PRESTACIÓN DE LOS SERVICIOS DE MEDICINA ESPECIALIZADA EN ALERGOLOGÍA CLÍNICA Y EXÁMENES ESPECIALIZADOS DE GENÉTICA DE LABORATORIO CLÍNICO Y  AQUELLOS  APROBADOS  POE COMITÉ TÉCNICO  CIENTÍFICO  PARA LOS USUARIOS  DE  LA POLICÍA NACIONAL  EN LA REGIONAL  DE ASEGURAMIENTO  EN SALUD N°7, POR GRUPOS.",Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,93431200,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,6,Mes(es),Villavicencio,GRUPO DE CONTRATOS,0,0,11,0,4,0,0,4,2,Seleccionado,70,Si,CO1.AWD.1368362,704324219,No Definido,No Definido,32981200,LUIS FERNANDO CARDENAS BLANCO,Gencell Pharma SAS,No Definido,V1.85121800,Cerrado,Otro,No Definido,V185121600,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3006266'},702313123,Adjudicado,2022-07-08T00:00:00.000,2022-07-11T00:00:00.000,,2022-07-08T00:00:00.000,2022-07-21T00:00:00.000,
INSTITUTO DE DESARROLLO URBANO,899999081,Distrito Capital de Bogotá,Bogotá,Territorial,Descentralizada,CO1.REQ.3078563,IDU-ID-SGGC-PSP-690-SGI-2022,701946188,CO1.BDOS.2996365,PRESTACIÓN DE SERVICIOS PROFESIONALES,"Prestar servicios profesionales especializados en el componente de estructuras, a la Subdirección General de Infraestructura, para los proyectos que se lideran en la dependencia, con el fin de dar cumplimiento a los planes y programas de la Entidad",Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,69860000,Contratación directa,Servicios profesionales y apoyo a la gestión,7,Mes(es),No Aplica,CONTRATOS DE PRESTACIÓN DE SERVICIOS Y/O APOYO A LA GESTIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.81101505,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3004300'},701946188,Presentación de oferta,,,,,,
ALCALDIA DE EL PEÑOL,890980917,Antioquia,Peñol,Territorial,Centralizada,CO1.REQ.3085433,PS-216-2022,704260165,CO1.BDOS.3002463,PRESTACIÓN DE SERVICIOS OPERATIVOS Y LOGISTICOS PARA OPERAR EL SONIDO EN EL MUNICIPIO DE EL PEÑOL,PRESTACIÓN DE SERVICIOS OPERATIVOS Y LOGISTICOS PARA OPERAR EL SONIDO EN EL MUNICIPIO DE EL PEÑOL,Fase de ofertas,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,15000000,Contratación directa,Servicios profesionales y apoyo a la gestión,180,día(s),Peñol,"Secretaria de Educación, Cultura y Juventud.",0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3006204'},704260165,Fase de ofertas,,,,,,
FIDUCIARIA LA PREVISORA S.A.- FIDUPREVISORA S.A.,860525148,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.3085668,9677-PPAL001-878-2022-PARTEQUIPOS MAQUINARIA S.A,706672169,CO1.BDOS.3003321,PRESTACION DEL SERVICIO PARA EL USO; OPERACIÓN; MANTENIMIENTO PREVENTIVO Y CORRECTIVO; Y CUSTODIA DE LA MAQUINARIA AMARILLA Y VEHICULOS QUE DISPONGA EL FNGRD/UNGRD,"PRESTACION DEL SERVICIO PARA EL USO, OPERACION, MANTENIMIENTO PREVENTIVO Y CORRECTIVO, Y CUSTODIA DE LA MAQUINARIA AMARILLA Y VEHICULOS QUE DISPONGA EL FNGRD/UNGRD PARA LA RESPUESTA Y RECUPERACION DE EMERGENCIAS Y LA EJECUCION DE OPERACIONES QUE GARANTICEN Y FORTALEZCAN LOS PROCESOS DE LA GESTION DEL RIESGO DE DESASTRES EN LA REGION DE LA MOJANA",Presentación de oferta,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2022-07-01T00:00:00.000,2130422431,Contratación régimen especial,Regla aplicable,2,Año(s),Bogotá,CON DERI OCNE,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.78181500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3006813'},706672169,Presentación de oferta,,,,,,
